snooze_count,historical_success_rate,avg_time_taken_ms,last_failed_type,target_challenge_type,target_difficulty,target_multi_step
2,0.82,9875,riddle,pattern,3,2
3,0.92,3168,none,riddle,4,3
1,0.68,11787,memory,memory,2,1
0,0.56,2244,word_scramble,memory,3,1
4,0.93,3788,logic,logic,5,3
5,0.38,21846,pattern,word_scramble,2,2
5,0.99,1563,none,riddle,4,3
2,0.77,7329,word_scramble,riddle,3,2
4,0.36,12228,logic,word_scramble,2,2
3,0.32,24602,math,quiz,1,2
1,0.63,9041,math,word_scramble,2,1
5,1.0,2637,riddle,riddle,5,3
1,0.64,3314,word_scramble,memory,3,1
0,0.54,5935,math,memory,3,1
5,0.93,1913,none,logic,5,3
6,0.92,3107,logic,logic,4,3
1,0.53,4463,word_scramble,memory,2,1
5,0.54,14531,math,word_scramble,2,2
2,0.83,5250,word_scramble,logic,3,2
5,0.41,18078,math,memory,2,2
2,0.74,11711,quiz,logic,3,2
3,0.64,11977,pattern,quiz,4,3
4,0.98,1656,riddle,riddle,5,3
3,0.35,22897,pattern,quiz,1,2
1,0.64,5418,none,quiz,2,1
3,0.55,19778,logic,quiz,2,2
4,0.94,1651,riddle,riddle,4,3
5,0.31,14618,math,word_scramble,1,2
5,0.42,22698,math,memory,1,2
1,0.73,9864,none,riddle,2,1
5,0.48,19866,pattern,word_scramble,1,2
3,0.6,23966,math,memory,2,2
1,0.43,3436,word_scramble,memory,3,1
6,0.87,1990,riddle,riddle,5,3
4,0.41,21913,pattern,memory,2,2
6,0.96,1787,none,riddle,5,3
4,0.95,3532,logic,riddle,4,3
2,0.74,6643,math,math,3,2
3,0.62,9843,pattern,logic,4,3
0,0.54,2963,math,memory,3,1
0,0.78,11372,pattern,pattern,1,1
0,0.68,4019,word_scramble,memory,3,1
5,0.97,2134,riddle,riddle,4,3
1,0.58,5047,math,memory,3,1
5,0.47,14039,pattern,quiz,2,2
3,0.3,24093,math,word_scramble,2,2
5,0.97,3493,riddle,logic,4,3
0,0.47,2718,word_scramble,memory,3,1
3,0.57,18108,math,quiz,1,2
3,0.32,14314,math,quiz,1,2
4,0.32,14549,logic,memory,1,2
3,0.42,19495,math,quiz,1,2
0,0.66,5907,pattern,memory,1,1
0,0.61,5017,word_scramble,memory,2,1
3,0.87,1791,riddle,riddle,4,3
1,0.53,4659,math,memory,2,1
5,0.38,17860,math,memory,2,2
5,0.46,19515,math,memory,1,2
4,0.94,2032,logic,riddle,5,3
0,0.72,11369,word_scramble,riddle,1,1
3,0.47,18825,math,quiz,2,2
4,0.95,2362,logic,logic,5,3
4,0.52,19790,pattern,quiz,1,2
1,0.49,3479,word_scramble,memory,2,1
4,0.44,22336,math,word_scramble,1,2
0,0.6,3086,math,memory,3,1
5,0.45,19541,logic,word_scramble,2,2
3,0.8,5307,word_scramble,word_scramble,4,3
2,0.63,7245,none,math,3,2
1,0.66,5238,word_scramble,memory,2,1
2,0.77,10938,riddle,word_scramble,3,2
4,0.49,24596,logic,quiz,2,2
3,0.65,11544,riddle,riddle,4,3
1,0.44,4081,word_scramble,memory,3,1
4,0.39,18120,math,memory,1,2
5,0.31,18887,math,word_scramble,2,2
3,0.95,3838,logic,pattern,4,3
0,0.69,10557,riddle,math,1,1
4,0.54,24144,math,word_scramble,1,2
0,0.71,5333,logic,logic,1,1
1,0.49,3522,word_scramble,memory,3,1
5,0.49,14612,pattern,memory,1,2
1,0.4,4410,word_scramble,memory,3,1
3,0.59,21850,pattern,memory,1,2
1,0.62,5322,word_scramble,memory,2,1
5,0.89,3760,none,logic,4,3
3,0.97,2357,riddle,pattern,5,3
4,0.53,15155,math,word_scramble,1,2
1,0.64,5321,word_scramble,memory,3,1
0,0.67,5341,math,memory,3,1
3,0.66,6690,riddle,riddle,4,3
6,0.9,2324,none,riddle,5,3
0,0.52,3866,math,memory,3,1
0,0.54,4616,math,memory,2,1
0,0.84,11311,riddle,word_scramble,1,1
0,0.62,4488,math,memory,2,1
3,0.94,2127,none,riddle,4,3
6,0.94,3900,riddle,riddle,5,3
4,0.58,19435,pattern,quiz,2,2
6,0.88,2732,none,riddle,4,3
1,0.78,10985,word_scramble,riddle,2,1
3,0.7,11820,pattern,pattern,4,3
3,0.96,2838,none,logic,4,3
0,0.55,3322,word_scramble,memory,3,1
1,0.71,9534,logic,math,2,1
5,0.38,15964,math,quiz,2,2
0,0.55,3354,word_scramble,memory,2,1
0,0.7,5002,math,memory,2,1
5,0.45,21931,logic,word_scramble,2,2
0,0.55,2246,word_scramble,memory,2,1
3,0.98,1999,logic,logic,5,3
5,0.97,3417,logic,pattern,4,3
3,0.85,7084,quiz,math,4,3
3,0.57,14207,logic,word_scramble,1,2
3,0.96,3026,riddle,riddle,5,3
3,0.76,9757,math,riddle,4,3
6,0.96,1585,riddle,pattern,4,3
2,0.85,5834,memory,math,3,2
3,0.33,14733,pattern,quiz,2,2
4,0.37,16435,pattern,word_scramble,1,2
3,0.32,12319,math,memory,2,2
2,0.79,10361,none,pattern,3,2
3,0.8,7317,memory,quiz,4,3
0,0.61,7475,math,word_scramble,1,1
4,0.53,23177,pattern,memory,1,2
1,0.72,9297,pattern,logic,2,1
6,0.94,2823,none,pattern,5,3
6,0.93,2865,riddle,riddle,4,3
1,0.69,4568,word_scramble,memory,2,1
2,0.65,5117,none,memory,3,2
1,0.71,6277,memory,math,2,1
5,0.93,2150,riddle,riddle,4,3
5,0.87,3714,logic,logic,4,3
6,0.97,3026,none,pattern,5,3
1,0.72,7281,logic,logic,2,1
1,0.42,3116,math,memory,3,1
5,0.93,2109,riddle,pattern,4,3
4,0.57,22647,logic,quiz,1,2
0,0.51,2057,word_scramble,memory,3,1
4,0.88,2134,logic,riddle,5,3
3,0.56,15798,pattern,memory,1,2
4,0.88,1936,logic,riddle,4,3
1,0.44,5275,math,memory,2,1
0,0.65,5822,riddle,riddle,1,1
0,0.49,2597,word_scramble,memory,3,1
5,0.32,19308,logic,quiz,2,2
0,0.42,4731,math,memory,3,1
0,0.49,3678,word_scramble,memory,3,1
1,0.64,9187,riddle,math,2,1
1,0.62,4815,word_scramble,memory,2,1
3,0.46,15083,logic,memory,1,2
0,0.57,3932,word_scramble,memory,3,1
0,0.76,11721,logic,word_scramble,1,1
1,0.64,4450,math,memory,3,1
3,0.89,1768,riddle,pattern,5,3
6,0.97,3452,riddle,pattern,5,3
4,0.44,12435,pattern,memory,2,2
0,0.41,2382,word_scramble,memory,3,1
2,0.66,11561,quiz,memory,3,2
0,0.59,5068,math,memory,2,1
4,0.51,24666,pattern,word_scramble,1,2
5,0.99,2802,logic,logic,5,3
1,0.68,5854,pattern,logic,2,1
1,0.54,5093,math,memory,2,1
1,0.62,5387,math,memory,2,1
2,0.63,6571,math,memory,3,2
3,0.5,13657,math,quiz,2,2
4,0.59,22400,math,quiz,1,2
1,0.72,11490,pattern,quiz,2,1
0,0.77,7398,word_scramble,logic,1,1
3,0.89,1691,riddle,riddle,5,3
6,0.9,3638,none,pattern,4,3
0,0.46,2031,math,memory,3,1
4,0.97,2140,logic,riddle,4,3
6,0.9,2366,riddle,riddle,4,3
6,0.89,1647,riddle,riddle,4,3
5,0.93,2424,logic,riddle,4,3
3,0.95,2221,logic,riddle,4,3
1,0.59,3433,math,memory,3,1
4,0.33,18690,logic,quiz,1,2
5,0.31,18579,math,memory,2,2
4,0.58,24598,pattern,word_scramble,2,2
3,0.34,12655,logic,word_scramble,2,2
3,0.51,21309,pattern,quiz,2,2
0,0.84,7796,pattern,logic,1,1
3,0.38,18438,math,memory,2,2
2,0.7,6631,word_scramble,pattern,3,2
5,0.56,13522,math,word_scramble,1,2
5,0.97,3393,riddle,riddle,5,3
5,0.34,13624,pattern,quiz,2,2
3,0.8,8761,none,math,4,3
4,0.86,1913,logic,riddle,4,3
3,0.93,1555,logic,pattern,4,3
5,0.38,20235,logic,word_scramble,2,2
3,0.55,18532,math,word_scramble,1,2
0,0.69,10828,quiz,quiz,1,1
4,0.46,23926,logic,memory,2,2
3,0.95,3619,logic,pattern,4,3
0,0.41,2078,math,memory,3,1
6,0.86,3134,logic,pattern,4,3
4,0.97,2966,logic,logic,4,3
4,0.94,3518,none,logic,4,3
5,0.34,24369,pattern,memory,1,2
1,0.68,8532,pattern,riddle,2,1
1,0.84,8496,math,logic,2,1
3,0.78,8468,logic,riddle,4,3
3,0.72,10471,pattern,pattern,4,3
0,0.61,5863,pattern,quiz,1,1
3,0.62,5148,math,riddle,4,3
3,0.59,17728,logic,memory,1,2
1,0.56,3600,word_scramble,memory,2,1
4,0.97,2761,riddle,logic,4,3
5,0.45,19164,logic,memory,1,2
3,0.99,1764,riddle,riddle,4,3
3,0.34,16970,pattern,memory,2,2
5,0.95,2670,none,logic,5,3
0,0.64,5997,word_scramble,memory,2,1
1,0.59,5609,math,memory,3,1
1,0.5,2275,math,memory,3,1
4,0.86,1526,logic,riddle,5,3
1,0.47,4219,word_scramble,memory,3,1
1,0.69,5472,word_scramble,memory,2,1
2,0.63,11735,logic,word_scramble,3,2
4,0.87,2208,logic,logic,4,3
6,0.99,3818,none,riddle,4,3
0,0.49,3050,math,memory,3,1
0,0.62,2722,word_scramble,memory,3,1
4,0.49,20432,pattern,quiz,1,2
0,0.54,2570,math,memory,3,1
4,0.35,19373,pattern,word_scramble,1,2
0,0.48,2391,math,memory,3,1
2,0.85,6885,logic,word_scramble,3,2
6,0.96,3864,logic,riddle,5,3
0,0.68,2443,word_scramble,memory,2,1
6,0.88,3567,logic,logic,5,3
3,0.48,14478,math,quiz,1,2
1,0.5,3325,math,memory,2,1
4,0.31,15851,math,quiz,1,2
4,0.88,2660,logic,pattern,4,3
3,0.95,3986,logic,logic,5,3
3,0.56,17863,logic,memory,2,2
2,0.64,7821,pattern,riddle,3,2
1,0.66,4527,word_scramble,memory,2,1
5,0.59,20855,pattern,quiz,2,2
2,0.82,5966,memory,math,3,2
3,0.99,2552,riddle,riddle,4,3
0,0.61,2994,word_scramble,memory,2,1
5,0.58,14376,pattern,word_scramble,2,2
5,0.87,2297,logic,pattern,5,3
4,0.86,2454,none,pattern,5,3
0,0.62,2295,word_scramble,memory,3,1
2,0.8,6860,pattern,pattern,3,2
1,0.7,4358,word_scramble,memory,2,1
5,0.97,1571,riddle,pattern,5,3
1,0.65,4660,word_scramble,memory,3,1
4,0.56,12799,logic,word_scramble,1,2
0,0.73,10603,pattern,word_scramble,1,1
3,0.92,1978,none,logic,4,3
4,0.92,1560,none,riddle,4,3
3,0.78,9572,word_scramble,riddle,4,3
3,0.59,16690,math,memory,2,2
5,0.99,3569,logic,pattern,5,3
0,0.66,3205,math,memory,3,1
5,0.59,24521,pattern,word_scramble,1,2
0,0.42,2607,math,memory,2,1
1,0.61,3672,word_scramble,memory,3,1
2,0.68,6701,memory,riddle,3,2
5,0.45,13351,pattern,memory,1,2
3,0.41,13552,logic,quiz,1,2
1,0.58,2818,math,memory,3,1
5,0.97,2602,none,riddle,4,3
5,0.36,12061,logic,memory,2,2
0,0.64,3031,word_scramble,memory,3,1
4,0.6,24300,logic,word_scramble,1,2
0,0.42,3031,math,memory,2,1
5,0.39,22804,pattern,word_scramble,1,2
1,0.68,3717,word_scramble,memory,3,1
0,0.43,4300,word_scramble,memory,3,1
4,0.95,2805,logic,riddle,5,3
0,0.49,4237,math,memory,3,1
4,0.39,18733,math,word_scramble,1,2
3,0.65,7193,none,word_scramble,4,3
2,0.64,7585,none,word_scramble,3,2
0,0.66,7681,math,pattern,1,1
5,0.95,1893,riddle,pattern,5,3
6,0.92,2588,none,logic,5,3
6,0.85,2645,none,riddle,4,3
1,0.77,10005,riddle,word_scramble,2,1
6,0.97,1694,riddle,pattern,5,3
0,0.55,2022,word_scramble,memory,3,1
1,0.61,3564,math,memory,3,1
6,1.0,1615,logic,riddle,4,3
0,0.5,2533,word_scramble,memory,3,1
5,0.94,1980,riddle,pattern,5,3
5,0.36,17784,math,memory,1,2
1,0.61,2688,word_scramble,memory,2,1
0,0.47,5845,math,memory,2,1
6,1.0,1974,riddle,riddle,5,3
4,0.9,3652,logic,riddle,5,3
0,0.78,10069,quiz,quiz,1,1
4,0.98,3000,none,riddle,5,3
1,0.58,3114,word_scramble,memory,2,1
1,0.53,5941,word_scramble,memory,3,1
1,0.4,4092,word_scramble,memory,2,1
0,0.56,4309,word_scramble,memory,2,1
0,0.44,4319,math,memory,2,1
2,0.81,9665,none,math,3,2
4,0.95,3405,riddle,riddle,4,3
1,0.47,2666,word_scramble,memory,3,1
0,0.59,2227,math,memory,2,1
3,0.49,22634,math,memory,2,2
1,0.47,5781,word_scramble,memory,2,1
6,0.89,3245,logic,pattern,4,3
5,0.33,23072,math,memory,1,2
5,0.88,2883,logic,riddle,4,3
6,0.94,1556,none,riddle,5,3
0,0.54,5985,math,memory,2,1
3,0.46,17518,pattern,quiz,1,2
0,0.63,2296,math,memory,3,1
0,0.8,5540,math,quiz,1,1
3,0.64,9450,riddle,memory,4,3
4,0.42,14075,math,word_scramble,2,2
3,0.82,7032,math,word_scramble,4,3
4,0.87,1614,riddle,riddle,4,3
4,0.93,3279,none,riddle,5,3
5,0.87,2110,logic,riddle,5,3
1,0.46,4873,math,memory,3,1
3,0.67,10471,word_scramble,quiz,4,3
5,0.37,22683,math,quiz,2,2
5,0.51,16646,math,word_scramble,1,2
1,0.52,4313,word_scramble,memory,3,1
3,0.75,11794,riddle,memory,4,3
3,0.67,10580,word_scramble,word_scramble,4,3
2,0.73,5538,math,pattern,3,2
5,0.55,21539,pattern,word_scramble,2,2
1,0.54,4548,math,memory,2,1
1,0.69,6565,none,pattern,2,1
5,0.88,3550,riddle,pattern,5,3
3,0.34,15413,logic,quiz,2,2
1,0.69,2687,math,memory,3,1
1,0.52,2595,math,memory,3,1
5,0.46,13984,logic,quiz,2,2
2,0.65,10959,pattern,pattern,3,2
2,0.83,9386,word_scramble,math,3,2
0,0.5,5431,math,memory,2,1
3,0.37,22938,logic,memory,2,2
1,0.63,2699,word_scramble,memory,2,1
1,0.83,9673,none,memory,2,1
3,0.91,1716,riddle,logic,5,3
2,0.71,10647,word_scramble,pattern,3,2
3,0.39,22885,logic,word_scramble,1,2
0,0.52,5075,word_scramble,memory,2,1
4,0.6,18226,pattern,quiz,1,2
1,0.58,5220,word_scramble,memory,2,1
1,0.59,5300,math,memory,2,1
5,0.92,2493,none,riddle,4,3
0,0.48,5754,math,memory,3,1
0,0.69,3971,math,memory,2,1
3,0.44,12308,logic,word_scramble,2,2
3,0.95,3787,logic,pattern,5,3
0,0.6,2060,word_scramble,memory,2,1
3,0.99,2318,logic,pattern,5,3
1,0.51,3725,math,memory,2,1
4,0.93,2348,none,logic,5,3
3,0.89,1890,none,riddle,4,3
0,0.66,11451,word_scramble,logic,1,1
5,0.34,24414,pattern,quiz,1,2
2,0.81,5386,quiz,pattern,3,2
2,0.78,11069,word_scramble,quiz,3,2
4,0.6,22565,logic,quiz,2,2
2,0.65,5497,memory,word_scramble,3,2
5,0.46,15388,math,quiz,2,2
2,0.81,11835,word_scramble,math,3,2
5,0.4,17641,math,quiz,1,2
4,0.41,18771,pattern,quiz,2,2
0,0.65,2626,math,memory,3,1
1,0.55,2719,math,memory,2,1
4,0.39,17877,pattern,memory,1,2
5,0.51,17416,pattern,quiz,1,2
5,0.86,3843,none,riddle,5,3
0,0.65,5804,math,memory,3,1
0,0.74,6686,quiz,quiz,1,1
0,0.62,6472,math,word_scramble,1,1
3,0.39,16961,pattern,quiz,2,2
5,0.57,22908,math,memory,1,2
0,0.45,2902,math,memory,2,1
3,0.6,12121,logic,memory,2,2
0,0.68,6731,pattern,word_scramble,1,1
5,0.32,12611,logic,quiz,2,2
0,0.63,8641,math,word_scramble,1,1
0,0.8,10683,pattern,quiz,1,1
4,0.91,3757,logic,riddle,4,3
6,0.98,2423,logic,riddle,4,3
5,0.9,3561,riddle,logic,5,3
2,0.84,11959,pattern,word_scramble,3,2
5,0.88,2467,none,pattern,4,3
4,0.34,21605,math,quiz,1,2
3,0.94,2205,riddle,pattern,5,3
1,0.5,3334,word_scramble,memory,2,1
5,0.53,22252,logic,memory,1,2
4,0.46,22428,logic,memory,2,2
6,0.97,3969,logic,pattern,5,3
4,0.88,1889,logic,riddle,4,3
0,0.83,7465,pattern,word_scramble,1,1
0,0.54,2075,math,memory,3,1
5,0.9,3204,none,logic,4,3
4,0.57,24620,logic,quiz,2,2
5,0.9,3088,logic,logic,4,3
0,0.54,2362,math,memory,2,1
3,0.43,17195,pattern,quiz,2,2
4,0.54,14753,logic,word_scramble,1,2
3,0.95,3622,none,logic,5,3
0,0.59,3946,word_scramble,memory,2,1
3,0.71,7266,memory,logic,4,3
5,0.56,16884,pattern,word_scramble,1,2
0,0.58,2484,word_scramble,memory,3,1
3,0.98,2444,none,pattern,5,3
0,0.7,2766,word_scramble,memory,3,1
4,0.46,15076,math,quiz,1,2
3,0.93,3736,none,pattern,4,3
0,0.57,5317,word_scramble,memory,2,1
3,0.77,8748,riddle,math,4,3
0,0.77,6011,word_scramble,word_scramble,1,1
0,0.72,6096,memory,memory,1,1
1,0.66,8734,riddle,pattern,2,1
0,0.64,8620,pattern,quiz,1,1
3,0.89,3381,logic,pattern,5,3
3,0.75,7555,logic,word_scramble,4,3
2,0.79,9736,riddle,math,3,2
3,0.72,6516,quiz,memory,4,3
3,0.46,24444,logic,memory,1,2
0,0.41,2076,word_scramble,memory,3,1
0,0.44,3699,word_scramble,memory,3,1
3,0.81,9538,math,memory,4,3
1,0.7,4752,math,memory,3,1
5,0.31,13066,logic,word_scramble,1,2
0,0.47,4113,math,memory,3,1
3,0.67,11882,none,logic,4,3
2,0.72,9743,none,logic,3,2
0,0.67,5333,word_scramble,memory,3,1
1,0.63,5616,math,memory,2,1
4,0.38,19887,pattern,memory,1,2
3,0.88,3511,logic,pattern,4,3
0,0.79,9135,logic,logic,1,1
3,0.69,9416,riddle,memory,4,3
0,0.5,5726,math,memory,2,1
4,0.87,3970,none,logic,4,3
6,0.89,1695,none,riddle,5,3
1,0.56,4802,math,memory,3,1
1,0.65,5758,word_scramble,memory,2,1
6,0.87,2922,none,pattern,5,3
1,0.57,5670,math,memory,3,1
4,0.88,2141,logic,logic,4,3
5,0.57,20515,pattern,memory,2,2
3,0.52,14345,math,memory,2,2
1,0.49,3308,math,memory,2,1
5,0.33,19730,math,memory,2,2
3,0.43,17571,math,quiz,2,2
3,0.39,14030,math,quiz,1,2
1,0.6,5985,math,memory,3,1
4,0.95,3864,logic,pattern,5,3
5,0.4,13283,math,word_scramble,1,2
1,0.57,2506,math,memory,3,1
0,0.6,9759,word_scramble,quiz,1,1
4,0.59,21385,logic,memory,1,2
5,0.45,14170,logic,word_scramble,2,2
0,0.62,3784,word_scramble,memory,2,1
3,0.6,10112,quiz,logic,4,3
0,0.63,10029,quiz,word_scramble,1,1
6,0.98,2710,none,riddle,4,3
1,0.44,5985,math,memory,2,1
3,0.62,5756,math,memory,4,3
5,0.95,3968,logic,logic,4,3
4,0.41,20130,logic,word_scramble,1,2
1,0.67,5613,word_scramble,memory,3,1
0,0.48,3833,word_scramble,memory,2,1
0,0.58,2562,math,memory,2,1
1,0.43,3175,word_scramble,memory,3,1
3,0.85,3784,riddle,pattern,4,3
0,0.84,11919,none,math,1,1
0,0.71,11928,riddle,pattern,1,1
3,0.87,3217,riddle,logic,5,3
4,0.33,12521,math,memory,2,2
1,0.69,6804,math,pattern,2,1
3,0.74,6080,quiz,memory,4,3
3,0.88,3426,riddle,riddle,4,3
3,0.98,2692,none,logic,4,3
4,0.97,3242,riddle,pattern,5,3
5,0.42,13805,logic,quiz,2,2
0,0.83,8425,pattern,quiz,1,1
4,0.92,3315,riddle,riddle,4,3
6,0.98,1746,riddle,logic,5,3
3,0.38,12347,math,word_scramble,1,2
5,0.45,20545,math,word_scramble,1,2
2,0.73,11777,logic,word_scramble,3,2
2,0.76,10289,none,logic,3,2
6,0.87,1575,none,logic,4,3
2,0.7,10080,word_scramble,memory,3,2
5,0.31,13102,math,memory,1,2
5,0.98,2809,none,logic,5,3
3,0.66,10984,logic,riddle,4,3
5,0.36,16378,math,quiz,2,2
3,0.64,11139,pattern,memory,4,3
4,0.52,20719,math,word_scramble,1,2
3,0.4,14151,math,word_scramble,2,2
6,0.91,3701,logic,logic,5,3
2,0.8,11867,pattern,quiz,3,2
3,0.55,23372,logic,quiz,1,2
6,0.94,3936,logic,riddle,5,3
1,0.53,2468,math,memory,2,1
1,0.69,4696,math,memory,2,1
4,0.5,21564,logic,quiz,2,2
1,0.69,3891,math,memory,3,1
3,0.94,2731,riddle,pattern,5,3
2,0.61,8824,word_scramble,pattern,3,2
2,0.68,8896,quiz,logic,3,2
6,0.91,2971,riddle,pattern,4,3
4,0.44,15899,pattern,memory,1,2
1,0.76,5609,pattern,quiz,2,1
5,0.9,2155,riddle,pattern,4,3
1,0.61,4391,word_scramble,memory,2,1
0,0.49,2565,word_scramble,memory,2,1
5,0.58,13734,logic,word_scramble,2,2
4,0.31,22480,logic,quiz,1,2
0,0.67,9375,word_scramble,math,1,1
3,0.96,2099,riddle,logic,4,3
0,0.64,10318,riddle,word_scramble,1,1
4,0.47,17128,pattern,memory,2,2
0,0.68,9414,memory,logic,1,1
2,0.77,8708,none,memory,3,2
2,0.81,7887,quiz,pattern,3,2
4,1.0,3347,logic,pattern,5,3
2,0.72,11828,word_scramble,pattern,3,2
1,0.67,3965,word_scramble,memory,2,1
1,0.64,5318,memory,memory,2,1
5,0.92,1771,riddle,pattern,4,3
4,0.9,2689,logic,riddle,4,3
6,0.92,3969,logic,pattern,5,3
4,0.34,23697,logic,memory,2,2
0,0.5,3914,word_scramble,memory,3,1
1,0.61,4492,math,memory,3,1
4,0.86,3190,logic,pattern,4,3
5,0.54,23370,math,memory,2,2
5,0.34,16616,math,word_scramble,1,2
6,0.86,2854,none,riddle,5,3
3,1.0,2225,logic,logic,4,3
4,0.34,15401,logic,memory,1,2
6,0.94,2323,none,logic,5,3
4,0.5,20534,logic,quiz,2,2
0,0.5,3660,word_scramble,memory,2,1
3,0.86,3520,logic,logic,5,3
6,0.95,1730,none,pattern,5,3
1,0.56,4127,word_scramble,memory,2,1
3,0.44,13446,logic,word_scramble,1,2
1,0.45,4017,word_scramble,memory,3,1
0,0.69,2536,word_scramble,memory,3,1
3,0.78,8984,math,quiz,4,3
3,0.94,2730,logic,logic,5,3
4,0.3,20074,math,memory,2,2
1,0.48,4241,word_scramble,memory,2,1
1,0.75,8915,none,quiz,2,1
2,0.64,8724,riddle,logic,3,2
0,0.57,3788,word_scramble,memory,3,1
3,0.67,9754,memory,word_scramble,4,3
4,0.97,3642,none,logic,4,3
0,0.4,4877,math,memory,3,1
4,0.59,15010,logic,quiz,1,2
3,0.31,20931,pattern,quiz,1,2
1,0.5,3499,math,memory,2,1
4,0.88,3168,none,pattern,4,3
2,0.79,9671,math,math,3,2
0,0.47,2286,word_scramble,memory,3,1
5,0.5,17421,logic,word_scramble,2,2
3,0.88,3703,logic,logic,4,3
0,0.58,2075,math,memory,2,1
3,0.97,3902,riddle,riddle,4,3
1,0.62,6302,pattern,pattern,2,1
1,0.79,7290,none,riddle,2,1
3,0.69,9917,math,memory,4,3
1,0.85,6335,pattern,memory,2,1
5,0.49,24918,math,quiz,2,2
3,0.92,2016,none,logic,5,3
0,0.67,5958,math,memory,2,1
3,0.76,7308,none,riddle,4,3
4,0.57,18398,pattern,quiz,2,2
1,0.52,5748,math,memory,3,1
3,0.31,24888,logic,memory,2,2
3,0.38,15951,pattern,word_scramble,1,2
5,0.98,1806,none,logic,4,3
1,0.48,4262,math,memory,2,1
1,0.82,5519,riddle,pattern,2,1
1,0.58,5627,word_scramble,memory,2,1
1,0.48,2944,word_scramble,memory,3,1
0,0.62,5287,word_scramble,memory,3,1
4,0.44,21801,pattern,quiz,2,2
3,0.51,21001,pattern,memory,1,2
2,0.81,8204,memory,riddle,3,2
3,0.58,17237,math,memory,1,2
1,0.84,9228,pattern,memory,2,1
0,0.61,2739,math,memory,3,1
1,0.67,2657,math,memory,2,1
4,0.54,17993,logic,memory,2,2
0,0.75,11118,memory,pattern,1,1
4,0.97,2463,none,logic,4,3
6,0.93,3945,logic,logic,4,3
1,0.76,11004,word_scramble,quiz,2,1
3,0.56,14172,logic,quiz,2,2
6,0.89,2827,riddle,pattern,4,3
4,0.93,3679,riddle,logic,5,3
3,0.93,3273,none,pattern,4,3
2,0.69,6368,math,pattern,3,2
4,0.93,2285,riddle,logic,5,3
0,0.65,3568,math,memory,2,1
5,0.98,2449,riddle,riddle,4,3
1,0.54,2895,word_scramble,memory,3,1
3,0.6,19142,pattern,quiz,2,2
0,0.75,9085,word_scramble,logic,1,1
1,0.8,8520,pattern,logic,2,1
5,0.93,3381,riddle,riddle,4,3
1,0.44,5593,math,memory,3,1
2,0.77,5110,none,math,3,2
1,0.42,5287,math,memory,2,1
0,0.72,8529,riddle,pattern,1,1
0,0.65,7322,pattern,riddle,1,1
3,0.33,14152,math,quiz,2,2
2,0.84,11269,word_scramble,logic,3,2
4,0.57,15461,math,word_scramble,2,2
3,0.89,2569,logic,logic,4,3
1,0.64,9840,logic,quiz,2,1
6,0.94,2630,logic,pattern,5,3
4,0.3,17463,logic,memory,1,2
1,0.61,2811,math,memory,3,1
4,0.43,15195,math,quiz,2,2
5,0.98,3268,logic,pattern,5,3
3,0.95,2801,logic,riddle,4,3
0,0.61,7968,pattern,pattern,1,1
0,0.5,4812,math,memory,3,1
1,0.5,3869,word_scramble,memory,3,1
4,0.45,17732,logic,memory,2,2
2,0.75,11560,word_scramble,word_scramble,3,2
0,0.62,5418,quiz,pattern,1,1
5,0.33,17197,pattern,quiz,1,2
0,0.57,2041,math,memory,3,1
2,0.61,8592,word_scramble,riddle,3,2
1,0.65,8712,memory,riddle,2,1
3,0.96,3846,logic,logic,5,3
3,0.93,3402,riddle,logic,5,3
3,0.9,2803,none,logic,4,3
0,0.69,9766,none,math,1,1
5,0.87,2863,riddle,pattern,5,3
4,0.88,1671,riddle,pattern,4,3
1,0.64,6957,word_scramble,math,2,1
3,0.9,1947,none,logic,5,3
1,0.77,7044,math,memory,2,1
6,0.93,2571,logic,pattern,4,3
3,0.86,3379,none,pattern,5,3
3,0.83,8673,memory,riddle,4,3
3,0.61,5607,logic,pattern,4,3
5,0.45,20378,math,quiz,1,2
1,0.66,4563,word_scramble,memory,2,1
1,0.73,6132,riddle,memory,2,1
3,0.44,15933,logic,word_scramble,2,2
1,0.55,2237,math,memory,3,1
0,0.45,2015,word_scramble,memory,2,1
3,0.42,24643,math,quiz,2,2
0,0.67,3661,word_scramble,memory,3,1
1,0.63,6248,memory,memory,2,1
1,0.52,3224,math,memory,2,1
5,0.41,18742,logic,quiz,2,2
3,1.0,2943,none,pattern,5,3
0,0.72,8022,quiz,word_scramble,1,1
4,0.87,3966,logic,riddle,5,3
4,0.98,2002,none,pattern,5,3
0,0.61,4351,word_scramble,memory,2,1
0,0.67,2284,word_scramble,memory,3,1
2,0.67,8045,logic,quiz,3,2
5,0.86,2041,riddle,logic,5,3
6,0.93,1650,riddle,logic,5,3
1,0.51,2526,math,memory,2,1
1,0.53,5458,word_scramble,memory,2,1
1,0.51,5477,word_scramble,memory,3,1
3,0.75,6442,quiz,math,4,3
1,0.67,6758,math,quiz,2,1
4,0.86,3628,logic,logic,5,3
5,0.58,14338,math,memory,1,2
3,0.33,18467,math,word_scramble,1,2
5,0.96,2823,none,logic,5,3
4,0.97,3363,none,pattern,5,3
3,0.43,15015,math,word_scramble,1,2
5,0.85,3838,riddle,logic,5,3
1,0.63,5894,word_scramble,memory,3,1
2,0.85,10627,memory,quiz,3,2
0,0.5,3453,word_scramble,memory,2,1
1,0.79,6429,riddle,memory,2,1
